Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
cool,also rooms little bed excellent daytrips city two suitcases place small location bear subway als robots new experience rather funny,4,2,coolalso rooms little bed excellent daytrips city two suitcases place small location bear subway als robots new experience rather funny,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.7447}",0.7447,2
food options,looking forward indian food options pleasant stay yotel singapore definitely recommend friends colleague need improve wifi quality frequent drops room,4,2,food optionslooking forward indian food options pleasant stay yotel singapore definitely recommend friends colleague need improve wifi quality frequent drops room,"{'neg': 0.0, 'neu': 0.525, 'pos': 0.475, 'compound': 0.926}",0.926,2
experiencing new concept,great place stay extremely well appointed clean rooms great location walking around mrt also nearby plenty restaurants food courts around choice high end moderately priced shopping around,4,2,experiencing new conceptgreat place stay extremely well appointed clean rooms great location walking around mrt also nearby plenty restaurants food courts around choice high end moderately priced shopping around,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.8576}",0.8576,2
value money new clean,good service good location value money many tv channels clean new pillow quality improved robot slow took long time deliver item duvet abit hot airy room small hard put luggage,5,2,value money new cleangood service good location value money many tv channels clean new pillow quality improved robot slow took long time deliver item duvet abit hot airy room small hard put luggage,"{'neg': 0.033, 'neu': 0.644, 'pos': 0.322, 'compound': 0.9022}",0.9022,2
great hotel great location,easy find near lot great attractions botanic gardens shopping eating orchard road near bus metro stops rooms small recommend traveling family lot luggage us backpacks fine room view almost top floor amazing breakfast included exceeded expectations well bar owner gave us lot great recommendations everyone friendly responsive room clean everything worked great checking super easy process robots super cool,5,2,great hotel great locationeasy find near lot great attractions botanic gardens shopping eating orchard road near bus metro stops rooms small recommend traveling family lot luggage us backpacks fine room view almost top floor amazing breakfast included exceeded expectations well bar owner gave us lot great recommendations everyone friendly responsive room clean everything worked great checking super easy process robots super cool,"{'neg': 0.016, 'neu': 0.427, 'pos': 0.557, 'compound': 0.9947}",0.9947,2
singapore,unusual futuristic experience hotel yotel well located near many good bars restaurants shops attractions easy get easy use public transport overall positive experience,4,2,singaporeunusual futuristic experience hotel yotel well located near many good bars restaurants shops attractions easy get easy use public transport overall positive experience,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9451}",0.9451,2
blood sheets,recently stayed yotel singapore upon arrival bed sheets blood stains immediately alerted front desk changed sheets though reimburse early check fee complained front desk staff rude reimbursed fee looked said happy shocked behavior since star hotel expect professionnel behavior type establishment offered anything additional even offered apology staff management upon check asked feedback let front desk know blood sheets told would let management know someone would reach shortly yet hear back,1,0,blood sheetsrecently stayed yotel singapore upon arrival bed sheets blood stains immediately alerted front desk changed sheets though reimburse early check fee complained front desk staff rude reimbursed fee looked said happy shocked behavior since star hotel expect professionnel behavior type establishment offered anything additional even offered apology staff management upon check asked feedback let front desk know blood sheets told would let management know someone would reach shortly yet hear back,"{'neg': 0.1, 'neu': 0.825, 'pos': 0.075, 'compound': -0.4588}",-0.4588,0
fantastic vibe location,yotel site well situated orchard rd access food shopping transport perfect cabins funky bed fantastic along ceiling floor windows bathroom breakfast great chef made omelettes always favorite mine,5,2,fantastic vibe locationyotel site well situated orchard rd access food shopping transport perfect cabins funky bed fantastic along ceiling floor windows bathroom breakfast great chef made omelettes always favorite mine,"{'neg': 0.031, 'neu': 0.517, 'pos': 0.452, 'compound': 0.9623}",0.9623,2
,good location surrounded shopping malls duty free store nearby orchard rd mrt every shopping mall connected ground air conditioner go outside matter raining sunny,5,2,good location surrounded shopping malls duty free store nearby orchard rd mrt every shopping mall connected ground air conditioner go outside matter raining sunny,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8442}",0.8442,2
trip singapore,one decade last time visited singapore seen lot additional establishment able maintain cleanliness orderliness singapore area ill plan return back singapore family coming summer vacation pleasure,5,2,trip singaporeone decade last time visited singapore seen lot additional establishment able maintain cleanliness orderliness singapore area ill plan return back singapore family coming summer vacation pleasure,"{'neg': 0.089, 'neu': 0.794, 'pos': 0.117, 'compound': 0.2263}",0.2263,2
yotelled,always stayed singapore time followed habit conveniently placed near orchard mrt station room many clever touches best possible use made space robots used extra water delivery etc pleasing novelties space problem small room hanging space clothes enough drawer space also little room book phone charging equipment spectacles etc like keep fit gym decent swimming pool look elsewhere future,3,1,yotelledalways stayed singapore time followed habit conveniently placed near orchard mrt station room many clever touches best possible use made space robots used extra water delivery etc pleasing novelties space problem small room hanging space clothes enough drawer space also little room book phone charging equipment spectacles etc like keep fit gym decent swimming pool look elsewhere future,"{'neg': 0.038, 'neu': 0.74, 'pos': 0.222, 'compound': 0.9169}",0.9169,2
